# script: Stepped_tone_log.py
# csv_file: data/stepped_tone_2026-07-20_14-25-14.csv
# samplerate: 48000
# amplitude: 1.0
# output_device: Externe Kopfhörer
# port: /dev/cu.usbserial-1110
# baud: 115200
# tones: [100, 107, 115, 123, 143, 238, 241, 292, 306, 333, 495]
# dwell_s: 4.0
# notes_source: Notes/Baseplate/Baseplate_design.md, Notes/Coldplate/Coldplate.md
# run_timestamp_local: 2026-07-20T14:25:16.803202+02:00
wall_clock,t_rel_s,f_scheduled_hz,tone_index,arduino_t_ms,p2p_0,rms_0,vmax_0,vmin_0,p2p_1,rms_1,vmax_1,vmin_1
2026-07-20T14:25:18.789997+02:00,1.853,100.0,0,2409,17.0,5.7,287.0,270.0,14.0,4.5,302.0,288.0
2026-07-20T14:25:18.810554+02:00,1.874,100.0,0,2430,13.0,4.33,285.0,272.0,11.0,3.37,301.0,290.0
2026-07-20T14:25:18.836599+02:00,1.900,100.0,0,2452,13.0,3.88,285.0,272.0,10.0,3.03,301.0,291.0
2026-07-20T14:25:18.855656+02:00,1.919,100.0,0,2475,18.0,4.93,287.0,269.0,15.0,3.81,303.0,288.0
2026-07-20T14:25:18.878313+02:00,1.941,100.0,0,2497,16.0,5.06,287.0,271.0,13.0,3.97,303.0,290.0
2026-07-20T14:25:18.900580+02:00,1.964,100.0,0,2520,16.0,4.84,287.0,271.0,13.0,3.79,302.0,289.0
2026-07-20T14:25:18.921226+02:00,1.984,100.0,0,2541,17.0,5.32,288.0,271.0,13.0,4.17,303.0,290.0
2026-07-20T14:25:18.943704+02:00,2.007,100.0,0,2563,16.0,5.25,287.0,271.0,12.0,4.05,302.0,290.0
2026-07-20T14:25:18.964221+02:00,2.027,100.0,0,2584,13.0,3.64,285.0,272.0,10.0,2.82,301.0,291.0
2026-07-20T14:25:18.986892+02:00,2.050,100.0,0,2606,14.0,4.46,285.0,271.0,11.0,3.47,301.0,290.0
2026-07-20T14:25:19.008230+02:00,2.071,100.0,0,2628,13.0,4.86,286.0,273.0,11.0,3.78,302.0,291.0
2026-07-20T14:25:19.030814+02:00,2.094,100.0,0,2650,14.0,4.57,285.0,271.0,12.0,3.51,301.0,289.0
2026-07-20T14:25:19.054549+02:00,2.118,100.0,0,2671,16.0,4.93,285.0,269.0,13.0,3.87,301.0,288.0
2026-07-20T14:25:19.073710+02:00,2.137,100.0,0,2693,13.0,4.22,286.0,273.0,10.0,3.32,301.0,291.0
2026-07-20T14:25:19.094376+02:00,2.157,100.0,0,2714,15.0,4.73,286.0,271.0,12.0,3.71,302.0,290.0
2026-07-20T14:25:19.116711+02:00,2.180,100.0,0,2736,13.0,4.31,286.0,273.0,10.0,3.41,302.0,292.0
2026-07-20T14:25:19.137256+02:00,2.200,100.0,0,2757,16.0,4.66,286.0,270.0,13.0,3.67,302.0,289.0
2026-07-20T14:25:19.158710+02:00,2.222,100.0,0,2778,16.0,4.95,287.0,271.0,13.0,3.87,303.0,290.0
2026-07-20T14:25:19.179293+02:00,2.242,100.0,0,2799,14.0,4.92,286.0,272.0,12.0,3.89,302.0,290.0
2026-07-20T14:25:19.201730+02:00,2.265,100.0,0,2821,16.0,5.08,286.0,270.0,13.0,4.04,302.0,289.0
2026-07-20T14:25:19.222242+02:00,2.285,100.0,0,2842,12.0,4.29,284.0,272.0,10.0,3.32,301.0,291.0
2026-07-20T14:25:19.244908+02:00,2.308,100.0,0,2864,15.0,4.54,285.0,270.0,12.0,3.56,301.0,289.0
2026-07-20T14:25:19.266279+02:00,2.329,100.0,0,2886,15.0,4.41,287.0,272.0,12.0,3.44,302.0,290.0
2026-07-20T14:25:19.289996+02:00,2.353,100.0,0,2908,14.0,5.28,285.0,271.0,12.0,4.07,301.0,289.0
